tid,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label
6XmozAAnvBf2VtLL53AkX0,0.299,0.0264,9,-26.535,0,0.0469,0.995,0.882,0.073,0.235,168.963,1
5D8jilwsJ5DovqzHonxitk,0.23,0.0498,4,-25.462,1,0.0462,0.969,0.269,0.12,0.0693,124.553,1
1tnxups7Vr7wKjwCtzfhT8,0.172,0.014,1,-27.988,1,0.0425,0.981,0.902,0.0735,0.0348,144.414,1
3pQCRKRbApGrjEpj1r4BKA,0.102,0.0842,10,-25.542,1,0.045,0.972,0.796,0.349,0.139,171.882,1
5X5x6oRSCHtHEz28ncMVd5,0.0748,0.0442,0,-19.183,1,0.0426,0.957,0.94,0.116,0.0369,79.092,1
1G3QPQkoXvpChjNUhd6Tfs,0.415,0.026,1,-36.7,1,0.0496,0.995,0.938,0.107,0.268,136.191,1
1AKdBq4wtJKU9DhQpekvtc,0.425,0.0363,1,-21.629,0,0.0686,0.991,0.00109,0.25,0.745,78.991,1
7nGA1sRfLDWXYb3VPstnZf,0.0979,0.0801,8,-19.643,1,0.0458,0.941,0.431,0.115,0.0608,75.314,1
4o7Cql3n8VEsFPk7uVcdYb,0.253,0.00429,7,-36.172,0,0.0523,0.99,0.912,0.103,0.0368,74.497,1
6fgKNrXXH6nvortduBBbaD,0.304,0.00994,9,-30.258,0,0.0353,0.838,0.834,0.103,0.164,69.802,1
3OueD83BFjh2lCyhuEpXVF,0.0967,0.00433,6,-37.71,1,0.0338,0.988,0.307,0.0637,0.0358,76.726,1
752Lx7hhyxDhcigfANv8n8,0.0959,0.00714,5,-36.544,1,0.0427,0.92,0.0281,0.106,0.0532,70.474,1
5SFdpYdc4uDqkQqW7UzSqB,0.389,0.0187,9,-30.859,0,0.0444,0.995,0.903,0.0864,0.294,135.595,1
6pV1dGidc6DvzjKhbMqgDa,0.224,0.116,9,-25.714,1,0.0618,0.986,0.921,0.505,0.0904,75.412,1
2eSVQH8lwcrUBs7dpEj7p7,0.3,0.0405,8,-31.023,1,0.0449,0.992,0.948,0.138,0.233,63.821,1
2fbrAyrmSQzbDaUTWb668R,0.45,0.0031,5,-24.947,1,0.0586,0.994,0.934,0.0787,0.0582,70.53,1
06emSBtL6jcUXcjVlayUHl,0.168,0.00571,8,-36.245,1,0.0404,0.995,0.92,0.068,0.0705,78.043,1
7xUMMOKO7UrqKa7x4XqaKa,0.0754,0.102,5,-24.6,1,0.0483,0.783,0.906,0.0997,0.0359,79.594,1
0ehvSWC15JKhz5us5aOBjL,0.128,0.0194,4,-24.941,1,0.0388,0.99,0.946,0.069,0.09,75.818,1
6JPzlzHHdqIdmu28qBHdGF,0.302,0.00448,6,-31.704,1,0.0463,0.995,0.84,0.045,0.0452,71.056,1
518hKWxnCK1L1fsYRl0OB5,0.186,0.0639,5,-23.374,0,0.0456,0.989,0.917,0.0953,0.0463,102.639,1
7rrDSYbroZhV6aKkbYxiuG,0.404,0.0151,5,-35.799,1,0.0652,0.996,0.916,0.0946,0.282,134.935,1
0WzetzBykY3fl41dEJjoYa,0.337,0.0111,0,-27.273,1,0.0456,0.991,0.958,0.0886,0.148,75.69,1
3zrcDZ9hPNkZuq20pxPb9o,0.152,0.00957,10,-31.787,1,0.039,0.984,0.88,0.0987,0.0742,89.348,1
1jcQ040aWKeiUGJ2IcnFtV,0.349,0.191,0,-16.111,0,0.0463,0.992,0.936,0.132,0.0414,140.422,1
5hJrBqOLUnMXNjDlAX67aP,0.366,0.145,6,-24.892,0,0.0378,0.926,0.483,0.331,0.0749,94.159,1
5T6zZnlmr0Fc1wWCWhUwcy,0.17,0.0223,7,-24.482,1,0.0471,0.865,0.758,0.3,0.1,115.193,1
6v0zFoBkuLjThZCymM9CF3,0.365,0.0893,0,-19.303,1,0.039,0.98,0.91,0.111,0.0961,127.511,1
2EAgTVB2EdsMdqaqOk062L,0.227,0.00482,8,-36.351,1,0.036,0.993,0.912,0.157,0.0731,70.684,1
4a8dR8XKOBOMxUSr8UT58W,0.354,0.0322,2,-27.492,0,0.0435,0.992,0.955,0.104,0.0638,67.872,1
1NechTDnTtSaciAT6gmvJQ,0.238,0.00484,8,-31.76,1,0.0393,0.995,0.95,0.121,0.0394,70.821,1
4bFdyisLdkeS7tmbAWpl13,0.217,0.0282,0,-28.351,0,0.0352,0.991,0.877,0.107,0.167,74.426,1
3C8Xxgad3ejXfJ0RiJq9G1,0.171,0.00926,7,-31.675,0,0.044,0.993,0.946,0.128,0.0399,116.418,1
5WEmDvDiRpE7p3y8SMMAPJ,0.146,0.019,0,-31.365,1,0.0476,0.92,0.878,0.0864,0.0492,81.526,1
0OG8MAiXcyIZd4Ol92zmk7,0.429,0.0234,6,-29.753,1,0.0489,0.995,0.957,0.0962,0.0751,116.163,1
5KIOfWtUEKrxDNi4OnIpg2,0.395,0.0826,5,-18.982,0,0.0432,0.995,0.93,0.126,0.119,93.288,1
0TnTf6JpDE2tQoO83zZfD0,0.314,0.00545,0,-33.332,1,0.0595,0.994,0.945,0.0894,0.443,138.548,1
1XJMRdFSgkrmw2cXLJOD0b,0.46,0.00618,6,-28.121,1,0.0481,0.994,0.89,0.0896,0.086,67.12,1
08MQI93SDisdfNxF3Ae9Tw,0.145,0.0159,6,-27.8,0,0.0447,0.967,0.0188,0.125,0.0462,78.402,1
1oMtwEc8xjDTNarCsMlI8B,0.102,0.0259,8,-30.196,0,0.0444,0.964,0.864,0.0972,0.0319,90.128,1
12KMREUbKErP77HI7Av6Gq,0.0618,0.00804,5,-36.977,1,0.0472,0.753,0.69,0.12,0.0393,55.481,1
6koKpSfGUDeLrHs1hCPL1P,0.0694,0.00525,3,-35.45,1,0.0482,0.972,0.00751,0.0739,0.036,73.566,1
5bu9A6uphPWg39RC3ZKeku,0.454,0.0139,4,-29.966,0,0.0514,0.995,0.943,0.0736,0.244,130.253,1
6tmzIxHREnZzKSDMm6CNNS,0.13,0.00924,6,-27.853,1,0.0448,0.988,0.909,0.0849,0.0369,77.307,1
6NsZucPvDbyARfXLgTpY9u,0.168,0.475,2,-5.732,1,0.0349,0.911,0.929,0.124,0.0523,98.286,1
1juisCcrVdwoLbDWyVvNrX,0.448,0.0052,4,-36.512,1,0.0564,0.995,0.88,0.0698,0.0398,62.171,1
6GDuB7BvASYD9JePYvOEX1,0.203,0.0641,5,-27.51,1,0.0529,0.972,0.94,0.101,0.0978,73.105,1
722VEAitQPDKYkTe3UDlZK,0.138,0.0509,4,-22.513,1,0.0431,0.941,0.926,0.109,0.0372,87.037,1
0kRB0hhG9KYXiokmqZehwn,0.186,0.183,2,-16.074,1,0.0369,0.925,0.821,0.0926,0.0661,86.283,1
4NqknSuLbtn77F73YzNVBf,0.23,0.0592,7,-23.594,1,0.0445,0.989,0.941,0.0906,0.103,89.965,1
2YarjDYjBJuH63dUIh9OWv,0.194,0.0324,5,-28.215,1,0.0382,0.982,0.961,0.0916,0.0596,144.13,1
5776PanLfe9zLJMhDbMBgW,0.198,0.0899,4,-25.087,1,0.0448,0.949,0.924,0.15,0.0711,111.868,1
2fvBJs9DPL4a48x3tmgCWp,0.281,0.0135,2,-25.266,1,0.0453,0.986,0.904,0.367,0.17,103.0,1
1c6PEv6hW9thHOyVsdYyOX,0.145,0.0959,9,-21.955,1,0.0401,0.962,0.807,0.141,0.0587,102.628,1
4a2qoYY6xINDXtUOBFbJ6d,0.122,0.0182,2,-27.89,1,0.0383,0.967,0.834,0.0735,0.0473,77.59,1
67Qy8Hmw1xES1OLZqK7g4z,0.111,0.378,8,-14.899,1,0.0325,0.837,0.94,0.195,0.1,80.064,1
4ck9QU8ka0Q75w0rgXGHhj,0.0637,0.0655,3,-26.729,0,0.0471,0.989,0.96,0.113,0.0259,65.879,1
0PrAozo6AwJ0Ftatr3CfJt,0.484,0.192,2,-15.378,1,0.0465,0.991,0.908,0.106,0.0559,100.084,1
3IRoeiTnEJ31WKMtcXShX1,0.393,0.0071,3,-31.748,1,0.0571,0.995,0.887,0.104,0.252,71.203,1
5TtmI9sfXw4VXco0PE21mV,0.176,0.0534,10,-27.626,1,0.0406,0.97,0.915,0.29,0.0332,71.673,1
6B0ZlLf0p2s1Lwt3ivAXKy,0.398,0.00209,0,-39.959,1,0.0444,0.996,0.955,0.0813,0.0971,71.461,1
5bpuqZGiFbWyEFpHY8vJrZ,0.065,0.0125,5,-33.135,1,0.0467,0.967,0.00112,0.0756,0.0346,67.995,1
5k4Eagqnz3YKdMLjSSi0DD,0.16,0.0261,9,-33.263,0,0.0517,0.917,0.232,0.113,0.0305,88.549,1
36EnMgx9PmtnzUtmKwI63h,0.354,0.116,4,-28.692,0,0.0399,0.987,0.883,0.124,0.181,82.627,1
3tksAPm7RFbwHCaWt7NtDU,0.188,0.0246,10,-24.9,1,0.0371,0.995,0.84,0.0944,0.071,83.968,1
6IihP5ExawBf9ddqN5fO6k,0.374,0.0368,9,-28.556,0,0.0421,0.988,0.908,0.177,0.122,63.895,1
5epdIHbuEtHLzmCGWMw5RK,0.402,0.146,1,-19.768,0,0.0507,0.987,0.928,0.0967,0.0773,74.011,1
3SAhuaew7Hqkf7UdFGUg57,0.503,0.00705,1,-25.179,1,0.0687,0.995,0.939,0.0957,0.209,130.808,1
2WuYYACpbXgn41VaPN3IYs,0.107,0.0329,0,-29.429,1,0.0389,0.962,0.868,0.0932,0.0377,91.64,1
0HrKa62vpS5FmSLuAA2bnp,0.146,0.0405,5,-22.484,0,0.0406,0.988,0.176,0.104,0.0357,72.507,1
4wlNPczIullwvmwb4x0ltz,0.311,0.0253,2,-30.561,1,0.04,0.976,0.897,0.123,0.251,116.816,1
5WpGVggkaT3phJEwrVG3EC,0.116,0.0127,5,-31.623,1,0.0638,0.954,0.95,0.0969,0.0357,65.44,1
44q3YAjsga0wqkf1FgaKWu,0.362,0.00741,10,-31.873,1,0.0418,0.991,0.918,0.0824,0.0412,98.545,1
67t8oxxVA0TB5LrKTY0vtq,0.359,0.0246,8,-28.776,1,0.046,0.983,0.746,0.11,0.0968,111.53,1
3yNHtmi0SbMzzdwVrFg98i,0.0994,0.121,7,-17.763,1,0.0433,0.793,0.827,0.335,0.0378,89.428,1
3FNX30Vi6mtTq9nUUzndLz,0.162,0.0669,5,-21.458,1,0.0448,0.943,0.607,0.131,0.04,81.937,1
5mRrklQD0rvuN6sV10HfPn,0.326,0.0993,7,-22.496,1,0.072,0.988,0.916,0.108,0.417,137.274,1
6FYKa4W0px93kMLCER3xuw,0.214,0.128,2,-19.714,1,0.0458,0.781,0.675,0.122,0.0524,127.208,1
6lcJu30W4lLZDJICLRjzPQ,0.169,0.0612,3,-22.327,1,0.0397,0.846,0.719,0.0976,0.0337,74.525,1
5JTaece4mxAjEa7Utcyvyf,0.329,0.0603,0,-25.464,1,0.0377,0.945,0.428,0.114,0.241,148.342,1
7dvag5fPqXAWiTJNFsxS7X,0.511,0.0612,2,-22.972,1,0.0419,0.932,0.468,0.329,0.183,119.771,1
1pQSjpnF1eTXtni4pTN7Ns,0.197,0.118,7,-18.443,1,0.0441,0.967,0.566,0.0986,0.0654,118.195,1
6X6asQ7JRczBtPQXtMrzsO,0.306,0.0632,4,-25.363,0,0.0363,0.917,0.895,0.105,0.0308,101.071,1
4YBjc5fCZrFzpYYfzKI2Vv,0.406,0.255,4,-13.243,1,0.0331,0.952,0.852,0.11,0.0808,77.739,1
3LDqTboTGSoUTWyiV3Cppk,0.186,0.03,0,-25.858,1,0.0642,0.869,0.56,0.109,0.112,70.037,1
0fup4FUQCwAhEy5oB9MCEP,0.0874,0.0474,4,-23.13,0,0.0532,0.924,0.768,0.149,0.0331,72.393,1
6qBjQgRksJ4RVNgS6hqEgn,0.089,0.195,7,-18.349,1,0.0441,0.393,0.951,0.22,0.0391,86.266,1
3XFzPxjP3KCHVG09I9xVEs,0.264,0.0556,9,-23.917,1,0.0349,0.964,0.91,0.0783,0.0487,99.381,1
2l0DaEeLEcHjUFLu2bh4Cv,0.187,0.163,11,-17.649,0,0.042,0.715,0.902,0.107,0.0347,54.114,1
3Yy4HmP9jOxZitdjs1UZzs,0.219,0.0945,9,-27.024,1,0.0579,0.986,0.869,0.525,0.13,76.84,1
3P15Mx8jlZd6CPrf9rGXBV,0.0621,0.0345,1,-30.625,1,0.0532,0.662,0.0092,0.119,0.0558,65.193,1
4hCONFakCYeXlrZMvFOhSK,0.208,0.0302,9,-26.742,1,0.0407,0.983,0.253,0.117,0.063,105.975,1
1QwnjxsFzruTTCbuuKQdnH,0.214,0.243,6,-17.301,1,0.0319,0.917,0.912,0.0657,0.0381,80.187,1
4TaDgdR7HqfAlnBoRjoMYI,0.182,0.033,6,-24.523,0,0.0391,0.817,0.888,0.241,0.157,92.685,1
17kTjPCSx2WsrWDuvvUDt8,0.246,0.0833,9,-25.533,0,0.0488,0.992,0.915,0.0883,0.161,92.413,1
3ZYIIUaTnqIox0MS5r6Y74,0.197,0.0527,7,-24.809,1,0.0432,0.991,0.945,0.0731,0.0386,82.876,1
7ob1hDIwInykgIGVspdTjk,0.164,0.149,10,-17.711,1,0.0414,0.983,0.938,0.109,0.0337,95.359,1
2nv71TEiLpcoGdjc5TLVcv,0.1,0.0463,2,-24.053,0,0.0474,0.912,0.761,0.11,0.097,176.625,1
5uXHix1UojjNPz9NtwYYe5,0.141,0.0347,9,-29.991,0,0.0391,0.953,0.853,0.0978,0.048,91.036,1
1DnIX6GUnZImvFFqVnu5F4,0.22,0.0485,0,-25.743,1,0.0472,0.977,0.865,0.104,0.0395,97.025,1
45lEbs1QlOWk9gTNDQ8CmZ,0.186,0.0105,1,-32.796,1,0.0441,0.992,0.343,0.0723,0.0371,104.294,1
7Cob0gcYREMr9aOG6Dn1NU,0.277,0.0699,5,-24.447,1,0.0494,0.974,0.522,0.153,0.0493,109.572,1
78aINTncuUFz3eb8b8Y6Nx,0.0892,0.0759,8,-22.61,1,0.0416,0.95,0.847,0.0994,0.0718,80.12,1
2EifgBTEtl2LD4Rocka3ba,0.176,0.143,6,-21.009,0,0.0412,0.967,0.323,0.133,0.0888,85.368,1
29sAaPED5ECGqYSojXtzje,0.175,0.0483,7,-22.434,0,0.0471,0.975,0.858,0.143,0.0387,130.585,1
6NGmbnLKgpA22565frF1Y6,0.103,0.0529,6,-23.766,1,0.0447,0.976,0.852,0.239,0.0383,85.122,1
6dismrPUy8x2dNFFv5hN8X,0.123,0.0155,10,-22.164,1,0.0479,0.105,0.914,0.107,0.043,96.884,1
4P2QM7yRPzU0pXQEyhoI2v,0.0921,0.04,1,-26.075,1,0.0473,0.926,0.84,0.125,0.0389,85.38,1
7JSeEVnJSK1oEJLTHX61Xa,0.0934,0.02,10,-33.082,1,0.0451,0.972,0.892,0.145,0.0452,85.332,1
4qEu9zxeUen2EyPJTjeu4p,0.19,0.0748,2,-20.995,1,0.0452,0.937,0.697,0.169,0.0366,112.111,1
72tzXzTRPV5H5td7jv6rmL,0.284,0.0557,7,-23.209,1,0.0603,0.912,0.0967,0.169,0.204,95.281,1
1QmqJpEhu48vGity943LEb,0.231,0.0768,2,-25.658,1,0.0508,0.944,0.149,0.0983,0.1,113.69,1
3Htqdp3sfxvPoNx7aDwflH,0.617,0.268,1,-15.997,1,0.058,0.955,0.635,0.117,0.64,116.645,1
2TQ6uhtI3AJpfo1tJqDsxI,0.183,0.0288,10,-30.479,1,0.0452,0.945,0.896,0.0863,0.0386,117.017,1
0ObV8vQoB8SJLf6vGv4xhB,0.138,0.0109,6,-31.754,0,0.0487,0.805,0.845,0.0999,0.0376,101.226,1
58GXDqnpYMmI2MikV9SXaj,0.092,0.011,0,-26.322,1,0.0477,0.886,0.463,0.0731,0.0527,79.126,1
7FjlBRaqz2IRPBIlnBll1x,0.0789,0.0701,7,-19.808,0,0.0424,0.902,0.894,0.345,0.0505,81.68,1
016j1TzPVs5WnA8a81LfI7,0.168,0.0221,7,-30.351,0,0.0534,0.976,0.909,0.237,0.0753,99.953,1
2kHN6jl6TTeqKPeSXoc2dO,0.171,0.0167,11,-32.52,0,0.0437,0.986,0.798,0.0822,0.1,92.954,1
5erj8jK6bq8MWFnDVv2HtI,0.286,0.0439,5,-24.745,1,0.042,0.925,0.551,0.147,0.0932,152.867,1
7aXsozQFsGYFIzl7mXdld8,0.143,0.0585,3,-24.247,1,0.0537,0.939,0.0178,0.119,0.0572,180.655,1
0eApLaETrhVEHZnKBbCw8I,0.148,0.0978,8,-22.617,1,0.0407,0.787,0.755,0.145,0.039,89.658,1
5sDBN0euFLUW5hX9Anb70H,0.208,0.0314,10,-26.419,1,0.0466,0.994,0.542,0.103,0.0694,96.712,1
3mWfaQkxgPGYttNeGHtuRc,0.248,0.385,9,-8.929,1,0.0378,0.972,0.889,0.11,0.362,135.496,1
1SPYNl3ni8M7Vod0wtdsla,0.463,0.0717,2,-21.259,1,0.0572,0.924,0.0665,0.0758,0.379,130.72,1
6fKYxn92YJKGghkVkV4Q0f,0.374,0.107,5,-21.513,1,0.0372,0.754,0.355,0.275,0.18,97.045,1
3o4T1csAn9X305KHH7iAdA,0.131,0.0398,7,-26.035,1,0.0484,0.957,0.753,0.0892,0.053,84.829,1
0ikGKOEhmahJPTpjN5FAif,0.0998,0.0534,5,-26.14,1,0.0468,0.954,0.853,0.247,0.039,82.047,1
4RayXmEhxLcf4Mgp9YDeky,0.0918,0.108,2,-22.925,0,0.0444,0.975,0.762,0.296,0.0327,86.707,1
45puxvUq92p5vcuVoASc9U,0.283,0.0595,4,-19.631,1,0.0456,0.95,0.0345,0.11,0.143,137.768,1
0jtgby6BUzrAKAxPoBMxiL,0.13,0.0941,4,-21.2,1,0.0402,0.55,0.826,0.483,0.107,86.911,1
7GNPRPWAQpfgpSmwIZfTZ9,0.348,0.192,5,-15.074,0,0.0473,0.974,0.0446,0.0844,0.0999,82.705,1
0BFJctGKh0cIb9bfVDTDuh,0.488,0.161,4,-14.089,1,0.0363,0.953,0.972,0.106,0.436,105.305,1
3xt1DBjpBQ3TSBnDbfVcgG,0.0893,0.0817,0,-21.915,0,0.0415,0.911,0.849,0.226,0.0399,85.577,1
0NbzmSCxQ5ShO8KxfB8osi,0.194,0.0452,4,-26.488,0,0.0417,0.993,0.776,0.0731,0.0395,86.499,1
1ugvVNHhqm1y4xlFEd7Zf2,0.192,0.103,5,-21.492,1,0.0439,0.939,0.658,0.111,0.181,92.285,1
06l8kDY9RlhLbOL8uLHy7U,0.0796,0.0535,0,-24.418,1,0.047,0.975,0.975,0.0426,0.0351,82.015,1
3nL8XacHaet4kk4q0wMmp4,0.269,0.154,9,-18.072,1,0.0387,0.93,0.751,0.109,0.104,134.817,1
4murBlWSko9HsCdFT0g3C4,0.282,0.049,7,-24.094,1,0.042,0.891,0.639,0.288,0.0526,94.76,1
1JXakipwwA9rUpNVWOceLG,0.119,0.0425,7,-25.683,0,0.0538,0.905,0.351,0.158,0.106,176.675,1
33cDISdFeiDrDBGlj57Whx,0.41,0.0964,7,-20.089,1,0.0405,0.923,0.0887,0.33,0.371,149.492,1
5S4BAajCoD7CkaWxyqH1H8,0.31,0.0546,10,-19.782,0,0.0371,0.906,0.574,0.0992,0.077,62.036,1
7l5eZh7GrzvP3ZoAhLw2cM,0.171,0.055,5,-24.659,0,0.0437,0.833,0.74,0.158,0.054,96.665,1
43a9SF39HIK863CEJwOHeg,0.188,0.0587,0,-26.196,0,0.0401,0.956,0.772,0.0837,0.147,104.88,1
3VgLfRnAgjDX7GuUWmCAgp,0.141,0.137,8,-15.424,1,0.0431,0.948,0.562,0.0612,0.0353,85.479,1
28ybYSsq7wKImQQXTAeWym,0.141,0.0784,8,-22.877,1,0.04,0.958,0.876,0.097,0.0677,80.492,1
2ogXFsA7lkL3qRgbSZa0ty,0.235,0.0272,3,-26.299,1,0.0449,0.988,0.267,0.0975,0.141,96.095,1
0oQocJMRDP9U1D4MlGbqlp,0.221,0.0773,10,-24.881,1,0.0408,0.925,0.00577,0.127,0.0944,84.594,1
1dM0Vwlr2uP3TYYq76IDI6,0.0993,0.0154,0,-34.797,1,0.0375,0.942,0.47,0.064,0.0764,88.646,1
2BAs3ieKesyd1cKNUXVOtm,0.124,0.0632,9,-25.258,0,0.0521,0.967,0.932,0.108,0.0361,82.475,1
0T2a6HAUQT4lrDUaT6c6Gm,0.0881,0.00433,2,-32.639,1,0.0455,0.969,0.926,0.107,0.0387,74.569,1
5t95BZGwvS6yzshk2ZTyMp,0.456,0.108,4,-16.453,1,0.0565,0.989,0.00272,0.142,0.804,111.851,1
2LtUSaRryjweRz2yOwoWRL,0.295,0.0251,0,-29.891,0,0.0463,0.94,0.439,0.0985,0.0393,103.992,1
6dI9hTX8xcZDfPkZmXDC3a,0.374,0.163,8,-18.493,1,0.0415,0.869,0.764,0.0837,0.523,166.296,1
4wRyBmCKI9MNqEBElaxDbc,0.397,0.0505,7,-25.054,0,0.0588,0.994,0.93,0.164,0.218,137.059,1
0gIB8Cpw5d97arnqFEeDUX,0.18,0.0383,5,-27.175,1,0.0428,0.918,0.168,0.0614,0.0391,105.25,1
6b9H8c7E6MJ8lkMmJ5xsQm,0.137,0.122,7,-18.731,1,0.0359,0.717,0.903,0.0998,0.0575,77.732,1
5OtU3gY9I4P38pRJyOGg18,0.121,0.0825,4,-24.735,1,0.0537,0.935,0.662,0.107,0.0735,75.31,1
4LLtc3d9V2M09l5TOXtVbK,0.131,0.0621,0,-23.623,1,0.0458,0.847,0.892,0.104,0.231,70.019,1
6KGbyJi9yJY00gLTteeTzt,0.314,0.113,2,-21.1,1,0.0398,0.975,0.901,0.121,0.243,124.377,1
3qzNMOAMWvzMtl3aPv9rOB,0.266,0.0662,7,-21.072,1,0.0356,0.977,0.922,0.102,0.0402,142.161,1
1ZpnptUG5sISwRx6fJQrXN,0.253,0.0313,4,-26.923,0,0.0522,0.993,0.927,0.114,0.0657,77.729,1
2UcUL4jytfVpW0jSXi3Ggi,0.157,0.184,4,-19.854,0,0.0442,0.539,0.922,0.107,0.0304,132.606,1
64LTn5fTsPR0QLy7bVYl9w,0.334,0.00732,4,-30.908,0,0.0355,0.991,0.952,0.0968,0.0964,60.171,1
3iNliE9VdKaPmpUangZfTB,0.271,0.0101,7,-32.125,1,0.0548,0.994,0.895,0.0923,0.0743,116.876,1
5XfmcJMAaifjRrIdLaXVLm,0.416,0.0164,5,-25.933,1,0.0483,0.991,0.866,0.116,0.0365,110.635,1
2mqHsw2SM72ajUCPXpgdZL,0.0713,0.00459,2,-37.039,0,0.0373,0.977,0.933,0.0871,0.0365,65.381,1
3mrWC8aEj9JrxKl6gQ0HRv,0.426,0.0153,1,-32.834,1,0.0372,0.993,0.957,0.108,0.265,104.717,1
2GJFu2G9fhaYFrOoX9bejs,0.296,0.0435,0,-29.73,1,0.0411,0.987,0.857,0.0786,0.0302,72.282,1
3RBI5zhMrrq0YDwSeEqTgZ,0.157,0.0633,10,-21.545,0,0.0433,0.922,0.962,0.0889,0.0373,135.223,1
2k2MprlqkmDMKKOOWGREzW,0.332,0.0525,0,-24.1,1,0.0388,0.991,0.891,0.0683,0.097,78.853,1
1YluEbLfaWBfV2GpQQLOcZ,0.447,0.0159,2,-25.612,0,0.063,0.995,0.933,0.195,0.107,131.542,1
0UDJzgIWDc1e6qS9rYldCY,0.378,0.00731,4,-34.115,0,0.061,0.992,0.928,0.0725,0.0508,130.922,1
52GQU2qUtb25jJEmg9hYcU,0.423,0.00748,1,-31.265,1,0.0486,0.993,0.962,0.1,0.194,71.835,1
7HvFEJxUMSKnfcZVJcRtur,0.515,0.104,9,-21.947,0,0.0301,0.711,0.818,0.122,0.206,128.021,1
5O3UGMP9XJLbshKKZHsrGN,0.524,0.0338,0,-28.584,1,0.0577,0.995,0.921,0.0907,0.25,111.753,1
4fU1mpvaRbTqRXZN6JNlRj,0.369,0.00372,2,-27.547,1,0.0391,0.992,0.858,0.0921,0.064,67.856,1
3o9br9LskOEbwc5irxfHqR,0.0877,0.0763,9,-23.986,1,0.0429,0.645,0.897,0.353,0.0509,78.535,1
2qJc1yHYxfdvfYfIq6HeMO,0.233,0.118,3,-20.231,1,0.0325,0.979,0.897,0.125,0.193,167.153,1
1VsxTA8He1KckavTf8fNlh,0.143,0.00194,0,-35.355,1,0.045,0.932,0.0318,0.0694,0.0495,139.295,1
6G6tIDO3rB8FktjkM70GGd,0.407,0.00453,5,-30.925,1,0.041,0.995,0.935,0.0798,0.0342,104.957,1
3WQHClV98OrOR4Sm5XgieC,0.288,0.0572,2,-22.903,0,0.0466,0.968,0.317,0.0972,0.116,108.379,1
0Kubohno5e03J30wNFg4B2,0.402,0.00517,1,-30.939,1,0.0551,0.995,0.893,0.0641,0.0656,65.18,1
2TxxLPHPHOsd3i5104tFv2,0.144,0.0641,4,-23.391,0,0.0441,0.913,0.304,0.115,0.0393,90.685,1
0KyVvY5yqaTYrw999KD1Gg,0.141,0.087,9,-23.517,0,0.0409,0.912,0.964,0.113,0.0399,87.721,1
4zCxFnvD9HWIaDPImLSOq4,0.142,0.0152,7,-30.817,1,0.0377,0.964,0.854,0.115,0.0746,92.621,1
3hCPh4oVVjaM8tv9sFH8cx,0.335,0.00501,1,-33.366,1,0.0451,0.993,0.919,0.0618,0.0383,132.085,1
0MPYUwNGF3D7dvBoAIlMVh,0.571,0.0929,0,-21.029,1,0.0438,0.984,0.889,0.163,0.0394,125.957,1
5GvFoTt81kcLw6eEJlfCKT,0.0823,0.00841,10,-30.674,1,0.0417,0.979,0.792,0.0994,0.0529,172.465,1
4eY2bxGE2ykwefZ3adjetE,0.0709,0.0155,1,-32.939,1,0.0435,0.949,0.785,0.0924,0.0315,76.646,1
2WZNkbVqATzXscJ6VgYJeo,0.172,0.131,4,-21.663,1,0.0468,0.898,0.0392,0.131,0.0476,95.309,1
5NU8pIT0Yp8wgaUiHZM90w,0.163,0.168,10,-20.328,0,0.0349,0.961,0.862,0.115,0.0385,65.77,1
4w9Gw4IWc1604YxRJ6UXc9,0.201,0.137,9,-12.47,0,0.0382,0.979,0.507,0.114,0.197,165.398,1
0sIwhUWbDa1wQlYScO2OZl,0.27,0.0792,9,-21.743,0,0.0345,0.945,0.786,0.0858,0.0378,69.968,1
3IIboL1W5mfWjzPZenvCVe,0.319,0.0305,0,-26.11,1,0.0463,0.994,0.948,0.0846,0.11,95.801,1
0Jr2u6Boq38ZxeO9fekUL3,0.0629,0.183,0,-17.546,1,0.145,0.604,0.865,0.109,0.0273,69.583,1
2d6ml9Qkx8r4EjuUyrdpRV,0.261,0.0149,1,-27.528,1,0.0419,0.992,0.897,0.102,0.0382,75.296,1
1AmtjiQt97lpA5inWCdzIy,0.12,0.0078,5,-31.416,0,0.0444,0.894,0.852,0.369,0.03,149.964,1
6Y5MWmnE9iECH7t2gOKUVl,0.163,0.0377,5,-21.536,1,0.0371,0.869,0.633,0.128,0.0354,70.11,1
5dqX3SxRRVVrz6FAXR95H7,0.216,0.0897,8,-21.605,1,0.0477,0.914,0.073,0.0844,0.0628,132.059,1
0Tx61KMDoqr3uNMhNcXXhB,0.267,0.0152,3,-31.308,1,0.0448,0.952,0.578,0.0979,0.248,128.427,1
1Zv6RyHM08gyC4qvOlCZUL,0.299,0.0319,2,-30.624,1,0.0603,0.994,0.928,0.105,0.0975,105.922,1
0VEf913GDXMlb196o6VOCV,0.224,0.0265,5,-27.292,1,0.0468,0.981,0.982,0.101,0.0623,81.364,1
1LFshblNG5R1mtzWLjfeFm,0.22,0.031,5,-24.154,0,0.0426,0.864,0.714,0.11,0.071,109.328,1
6IjoiTqAOtMNOA2KOEm2b9,0.131,0.0208,2,-28.56,1,0.0491,0.987,0.0363,0.0686,0.128,86.952,1
